url_path,views_total,views_unique
/CSAFE-ISU/handwriter,45,20
/CSAFE-ISU/handwriter/blob/master/examples/example_template/data/questioned_docs/w0030_s03_pWOZ_r01.png,10,2
/CSAFE-ISU/handwriter/issues/116,7,5
/CSAFE-ISU/handwriter/tree/master/examples/example_template/data,7,2
/CSAFE-ISU/handwriter/issues,6,5
/CSAFE-ISU/handwriter/tree/master/R,6,2
/CSAFE-ISU/handwriter/tree/master/.github,6,1
/CSAFE-ISU/handwriter/tree/master/examples/example_template/data/questioned_docs,5,2
/CSAFE-ISU/handwriter/branches,4,1
/CSAFE-ISU/handwriter/tree/master/docs,4,1
