url_path,views_total,views_unique
/CSAFE-ISU/handwriter,112,31
/CSAFE-ISU/handwriter/issues,95,8
/CSAFE-ISU/handwriter/branches,50,2
/CSAFE-ISU/handwriter/issues/127,24,4
/CSAFE-ISU/handwriter/tree/3b4c40c799fef299c1b9fa218a9ac09ee2081197/inst/extdata/example_images/template_training_images,24,1
/CSAFE-ISU/handwriter/commits/master,18,3
/CSAFE-ISU/handwriter/issues/125,13,3
/CSAFE-ISU/handwriter/pull/131,13,2
/CSAFE-ISU/handwriter/issues/128,12,4
/CSAFE-ISU/handwriter/blob/master/README.Rmd,12,3
