url_path,views_total,views_unique
/CSAFE-ISU/handwriter,120,37
/CSAFE-ISU/handwriter/issues,77,13
/CSAFE-ISU/handwriter/branches,30,3
/CSAFE-ISU/handwriter/issues/127,27,6
/CSAFE-ISU/handwriter/blob/master/README.Rmd,25,5
/CSAFE-ISU/handwriter/tree/3b4c40c799fef299c1b9fa218a9ac09ee2081197/inst/extdata/example_images/template_training_images,24,1
/CSAFE-ISU/handwriter/tree/master/R,20,7
/CSAFE-ISU/handwriter/commits/master,18,3
/CSAFE-ISU/handwriter/issues/128,13,5
/CSAFE-ISU/handwriter/pull/131,13,2
