url_path,views_total,views_unique
/CSAFE-ISU/AOAS-2018-glass-manuscript,12,4
/CSAFE-ISU/AOAS-2018-glass-manuscript/tree/master/glassdata,11,3
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/Description_for_glass_database.pdf,4,2
/CSAFE-ISU/AOAS-2018-glass-manuscript/tree/master/glassdata/CompanyA-glass,4,2
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/747db81358035eed2f9efd4b1291994d19ad37c8/glassdata/Description_for_glass_database.pdf,4,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/CompanyA-glass/DAAL_pane.csv,4,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/CompanyB-glass/BR_pane.csv,4,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/commit/3f62cd908963cf2ef8d6bbf417ede0193b2f3a89,3,2
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/Glass_all_code.R,3,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/Glass_all_function.R,3,1
