url_path,views_total,views_unique
/CSAFE-ISU/AOAS-2018-glass-manuscript,7,5
/CSAFE-ISU/AOAS-2018-glass-manuscript/tree/master/glassdata,6,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/Glass_all_code.R,4,2
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/CompanyA-glass/AA_pane.csv,4,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/CompanyA-glass/DAAI_pane.csv,4,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/tree/master/glassdata/CompanyA-glass,4,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/Description_for_glass_database.pdf,2,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/tree/master/glassdata/CompanyB-glass,2,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/commit/3f62cd908963cf2ef8d6bbf417ede0193b2f3a89,1,1
